series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	414	47.49305029	29.53949468	KWT	Kuwait	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	414	47.49305029	29.53949468	KWT	Kuwait	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	414	47.49305029	29.53949468	KWT	Kuwait	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	422	35.89391711	33.92152458	LBN	Lebanon	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	422	35.89391711	33.92152458	LBN	Lebanon	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	422	35.89391711	33.92152458	LBN	Lebanon	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	426	28.25362195	-29.58041814	LSO	Lesotho	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	426	28.25362195	-29.58041814	LSO	Lesotho	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	428	26.42461876	56.64196636	LVA	Latvia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP						3.83		3.83	2014	3.83	ILOSTAT - ES - Darba samaksas struktras apsekojums	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	428	26.42461876	56.64196636	LVA	Latvia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP						4.44		4.44	2014	4.44	ILOSTAT - ES - Darba samaksas struktras apsekojums	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	428	26.42461876	56.64196636	LVA	Latvia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP						3.99		3.99	2014	3.99	ILOSTAT - ES - Darba samaksas struktras apsekojums	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	430	-9.311879038	6.448381009	LBR	Liberia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	430	-9.311879038	6.448381009	LBR	Liberia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	430	-9.311879038	6.448381009	LBR	Liberia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	434	18.0295985	27.04042819	LBY	Libya	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	434	18.0295985	27.04042819	LBY	Libya	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	434	18.0295985	27.04042819	LBY	Libya	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	440	23.90517807	55.33680309	LTU	Lithuania	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP						10.28		10.28	2014	10.28	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	440	23.90517807	55.33680309	LTU	Lithuania	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP						12.93		12.93	2014	12.93	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	440	23.90517807	55.33680309	LTU	Lithuania	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP						11.02		11.02	2014	11.02	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP		20.17				19.55		19.55	2014	19.55	ILOSTAT - ES - Enquête sur la structure des salaires	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	442	6.092656563	49.77679538	LUX	Luxembourg	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP		22.27				20		20	2014	20	ILOSTAT - ES - Enquête sur la structure des salaires	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	442	6.092656563	49.77679538	LUX	Luxembourg	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP		20.99				19.74		19.74	2014	19.74	ILOSTAT - ES - Enquête sur la structure des salaires	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	450	46.6982339	-19.38514785	MDG	Madagascar	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	450	46.6982339	-19.38514785	MDG	Madagascar	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	454	33.4884625	-13.40819859	MWI	Malawi	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	454	33.4884625	-13.40819859	MWI	Malawi	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	454	33.4884625	-13.40819859	MWI	Malawi	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	458	116.8346314	5.452415309	MYS	Malaysia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP			8.53	9.06	9.6	10.07	10.53	9.558	2015	10.53	ILOSTAT - HS - Salaries and Wages Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	458	116.8346314	5.452415309	MYS	Malaysia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP			9.91	10.14	11.1	11.52	11.84	10.902	2015	11.84	ILOSTAT - HS - Salaries and Wages Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	458	116.8346314	5.452415309	MYS	Malaysia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP			8.94	9.37	10.03	10.45	10.91	9.94	2015	10.91	ILOSTAT - HS - Salaries and Wages Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	462	73.09672546	-0.614385021	MDV	Maldives	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	462	73.09672546	-0.614385021	MDV	Maldives	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	462	73.09672546	-0.614385021	MDV	Maldives	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	466	-3.522016039	17.35311254	MLI	Mali	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	466	-3.522016039	17.35311254	MLI	Mali	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	466	-3.522016039	17.35311254	MLI	Mali	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	470	14.44617519	35.89194275	MLT	Malta	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP		6.95				8.28		8.28	2014	8.28	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	470	14.44617519	35.89194275	MLT	Malta	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP		7.18				8.18		8.18	2014	8.18	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	470	14.44617519	35.89194275	MLT	Malta	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP		7.05				8.23		8.23	2014	8.23	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	474	-60.91544135	14.56086108	MTQ	Martinique	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	474	-60.91544135	14.56086108	MTQ	Martinique	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	478	-10.33187259	20.26089546	MRT	Mauritania	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	478	-10.33187259	20.26089546	MRT	Mauritania	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	480	57.568022	-20.28581998	MUS	Mauritius	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	480	57.568022	-20.28581998	MUS	Mauritius	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	480	57.568022	-20.28581998	MUS	Mauritius	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	484	-102.5148166	23.93378032	MEX	Mexico	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	484	-102.5148166	23.93378032	MEX	Mexico	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	484	-102.5148166	23.93378032	MEX	Mexico	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	492	7.424214814	43.73532918	MCO	Monaco	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	492	7.424214814	43.73532918	MCO	Monaco	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	492	7.424214814	43.73532918	MCO	Monaco	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	496	103.0728057	46.83892054	MNG	Mongolia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	496	103.0728057	46.83892054	MNG	Mongolia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	496	103.0728057	46.83892054	MNG	Mongolia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	499	19.25214024	42.78717043	MNE	Montenegro	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP						3.43		3.43	2014	3.43	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	499	19.25214024	42.78717043	MNE	Montenegro	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP						3.16		3.16	2014	3.16	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	499	19.25214024	42.78717043	MNE	Montenegro	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP						3.3		3.3	2014	3.3	ILOSTAT - ES - Structure of Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	500	-62.19261223	16.73558313	MSR	Montserrat	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	500	-62.19261223	16.73558313	MSR	Montserrat	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	504	-6.281942841	31.8440131	MAR	Morocco	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	504	-6.281942841	31.8440131	MAR	Morocco	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	504	-6.281942841	31.8440131	MAR	Morocco	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	512	57.87743482	21.98805614	OMN	Oman	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	512	57.87743482	21.98805614	OMN	Oman	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	512	57.87743482	21.98805614	OMN	Oman	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	516	17.21907885	-22.13817068	NAM	Namibia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	516	17.21907885	-22.13817068	NAM	Namibia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	516	17.21907885	-22.13817068	NAM	Namibia	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	520	166.92313	-0.528742623	NRU	Nauru	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	520	166.92313	-0.528742623	NRU	Nauru	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	520	166.92313	-0.528742623	NRU	Nauru	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	524	83.94678863	28.25866332	NPL	Nepal	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	524	83.94678863	28.25866332	NPL	Nepal	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	524	83.94678863	28.25866332	NPL	Nepal	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	528	5.331480568	51.86728884	NLD	Netherlands	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP		14.51				14.81		14.81	2014	14.81	ILOSTAT - ES - Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	528	5.331480568	51.86728884	NLD	Netherlands	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP		16.53				16.31		16.31	2014	16.31	ILOSTAT - ES - Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	528	5.331480568	51.86728884	NLD	Netherlands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP		15.22				15.43		15.43	2014	15.43	ILOSTAT - ES - Earnings Survey	C
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	531	-68.95033464	12.15058042	CUW	Curaçao	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	531	-68.95033464	12.15058042	CUW	Curaçao	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	533	-69.97050586	12.50878756	ABW	Aruba	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	533	-69.97050586	12.50878756	ABW	Aruba	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	533	-69.97050586	12.50878756	ABW	Aruba	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP												
2017.Q2.G.01	SL_EMP_EARN08_4	Average hourly earnings of clerical support workers (ISCO-08)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP												
